Model,Feature Set,Kernel,C,Gamma,Degree,Coef0,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,2,0.0,0.5428571428571429,0.06459361888690733,0.5268170426065163,0.045978876372806544,1.0,0.0,0.6888978494623655,0.03943793008662932
"SVM (kernel=poly, C=10, gamma=0.01, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.01,2,0.0,0.5428571428571429,0.06459361888690733,0.5268170426065163,0.045978876372806544,1.0,0.0,0.6888978494623655,0.03943793008662932
"SVM (kernel=sigmoid, C=0.01, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,10,3,0.0,0.5999999999999999,0.1263476110611581,0.606612554112554,0.13375240020093007,0.8545454545454547,0.13606026860996148,0.6883675464320624,0.06561579481969268
"SVM (kernel=sigmoid, C=0.01, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,10,3,0.1,0.5999999999999999,0.1263476110611581,0.606612554112554,0.13375240020093007,0.8545454545454547,0.13606026860996148,0.6883675464320624,0.06561579481969268
"SVM (kernel=sigmoid, C=0.01, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,10,3,1.0,0.5999999999999999,0.1263476110611581,0.606612554112554,0.13375240020093007,0.8545454545454547,0.13606026860996148,0.6883675464320624,0.06561579481969268
"SVM (kernel=poly, C=100, gamma=auto, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,2,0.0,0.6571428571428571,0.09712418121129116,0.631969207263325,0.10984974072299282,0.7690909090909092,0.16176710123298346,0.6878923395445135,0.11041355682432925
"SVM (kernel=poly, C=0.01, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,3,1.0,0.5523809523809524,0.07737179432986628,0.5378851540616247,0.05989110603215032,0.9636363636363636,0.04453617714151235,0.6865698071343233,0.03776998105607022
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,2,1.0,0.5619047619047619,0.0761904761904762,0.5428454715219421,0.056555301853598444,0.9454545454545455,0.07272727272727272,0.6859791302505429,0.04423397385477498
"SVM (kernel=poly, C=1, gamma=0.001, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,2,1.0,0.5619047619047619,0.0761904761904762,0.5428454715219421,0.056555301853598444,0.9454545454545455,0.07272727272727272,0.6859791302505429,0.04423397385477498
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,2,1.0,0.5619047619047619,0.0761904761904762,0.5428454715219421,0.056555301853598444,0.9454545454545455,0.07272727272727272,0.6859791302505429,0.04423397385477498
"SVM (kernel=poly, C=0.01, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,2,0.1,0.6666666666666667,0.09988655696858587,0.6538239538239539,0.11023284382119317,0.7327272727272728,0.14586306269186602,0.6854652014652014,0.10775852640081822
"SVM (kernel=poly, C=1, gamma=auto, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,auto,4,0.0,0.5904761904761905,0.06459361888690732,0.5599509803921568,0.04946271407563966,0.8854545454545455,0.07172030153933097,0.6850967678553885,0.0530802476122758
"SVM (kernel=poly, C=0.01, gamma=scale, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,5,0.1,0.5333333333333334,0.05553287518900288,0.5210275689223058,0.04055261761910488,1.0,0.0,0.6841666666666667,0.03499174043235595
"SVM (kernel=sigmoid, C=0.01, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.01,3,1.0,0.5904761904761904,0.12270570215928692,0.5938852813852813,0.1271239688555285,0.8545454545454547,0.13606026860996148,0.6823069403714564,0.06866875038881014
"SVM (kernel=sigmoid, C=0.01, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,auto,3,1.0,0.5904761904761904,0.12270570215928692,0.5938852813852813,0.1271239688555285,0.8545454545454547,0.13606026860996148,0.6823069403714564,0.06866875038881014
"SVM (kernel=sigmoid, C=0.1, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.01,3,1.0,0.5904761904761904,0.12270570215928692,0.5938852813852813,0.1271239688555285,0.8545454545454547,0.13606026860996148,0.6823069403714564,0.06866875038881014
"SVM (kernel=rbf, C=10, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,10.0,0.1,3,0.0,0.6666666666666666,0.07377111135633174,0.672066822066822,0.11013423462019943,0.6981818181818181,0.033228485240903764,0.6812121212121212,0.06092039696062578
"SVM (kernel=poly, C=0.1, gamma=scale, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,scale,5,0.1,0.5523809523809524,0.0645936188869073,0.5361204481792716,0.05105587418464835,0.9454545454545455,0.07272727272727272,0.6810206519883939,0.038304264669589354
"SVM (kernel=poly, C=10, gamma=scale, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,4,0.0,0.5904761904761904,0.06459361888690732,0.5610784313725491,0.05388733316026089,0.8654545454545455,0.053443412569814754,0.6803809523809525,0.05528071497366669
"SVM (kernel=poly, C=0.1, gamma=1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,1,2,0.1,0.6666666666666667,0.07968190728895956,0.6323717948717948,0.07157992089691181,0.7490909090909093,0.19629628474568406,0.6801127214170692,0.12573891331839815
"SVM (kernel=sigmoid, C=0.01, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,auto,3,0.1,0.5904761904761904,0.1431742512225991,0.6044155844155844,0.15895085274213386,0.8363636363636365,0.14545454545454545,0.679842737907254,0.08931541829301329
"SVM (kernel=sigmoid, C=0.01, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,auto,3,0.0,0.5904761904761904,0.1431742512225991,0.6044155844155844,0.15895085274213386,0.8363636363636365,0.14545454545454545,0.679842737907254,0.08931541829301329
"SVM (kernel=sigmoid, C=0.01, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.1,3,0.1,0.5904761904761904,0.1431742512225991,0.6044155844155844,0.15895085274213386,0.8363636363636365,0.14545454545454545,0.679842737907254,0.08931541829301329
"SVM (kernel=sigmoid, C=0.01, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,scale,3,0.0,0.5904761904761904,0.1431742512225991,0.6044155844155844,0.15895085274213386,0.8363636363636365,0.14545454545454545,0.679842737907254,0.08931541829301329
"SVM (kernel=sigmoid, C=0.01, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,scale,3,0.1,0.5904761904761904,0.1431742512225991,0.6044155844155844,0.15895085274213386,0.8363636363636365,0.14545454545454545,0.679842737907254,0.08931541829301329
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,4,0.0,0.5238095238095237,0.04259177099999599,0.5152380952380952,0.03328568022343106,1.0,0.0,0.6794354838709677,0.029132890109981383
"SVM (kernel=poly, C=0.01, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,3,0.0,0.5238095238095237,0.04259177099999599,0.5152380952380952,0.03328568022343106,1.0,0.0,0.6794354838709677,0.029132890109981383
"SVM (kernel=poly, C=1000, gamma=0.01, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,4,0.0,0.5238095238095237,0.04259177099999599,0.5152380952380952,0.03328568022343106,1.0,0.0,0.6794354838709677,0.029132890109981383
"SVM (kernel=poly, C=0.01, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,3,0.1,0.5238095238095237,0.04259177099999599,0.5152380952380952,0.03328568022343106,1.0,0.0,0.6794354838709677,0.029132890109981383
"SVM (kernel=poly, C=0.01, gamma=scale, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,4,0.1,0.5238095238095237,0.04259177099999599,0.5152380952380952,0.03328568022343106,1.0,0.0,0.6794354838709677,0.029132890109981383
"SVM (kernel=poly, C=10, gamma=auto, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,auto,2,1.0,0.6571428571428573,0.10605265453009564,0.6445887445887446,0.10093544963569441,0.7145454545454546,0.10719565798533581,0.6768048183700357,0.10134455173080961
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,3,1.0,0.5428571428571428,0.05714285714285716,0.5306232492997199,0.04612285114286905,0.9454545454545455,0.07272727272727272,0.6761904761904762,0.0302950366466877
"SVM (kernel=poly, C=1, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,3,1.0,0.5428571428571428,0.05714285714285716,0.5306232492997199,0.04612285114286905,0.9454545454545455,0.07272727272727272,0.6761904761904762,0.0302950366466877
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,3,1.0,0.5428571428571428,0.05714285714285716,0.5306232492997199,0.04612285114286905,0.9454545454545455,0.07272727272727272,0.6761904761904762,0.0302950366466877
"SVM (kernel=poly, C=10, gamma=0.1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.1,4,0.0,0.5904761904761904,0.06459361888690732,0.5634313725490196,0.0552610803821105,0.8472727272727273,0.050909090909090876,0.6759853479853479,0.053246398555108106
"SVM (kernel=rbf, C=10, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,10.0,scale,3,0.0,0.6666666666666667,0.07968190728895957,0.6762626262626263,0.10827887072520641,0.6799999999999999,0.03699452718068329,0.6756785243741765,0.06580368082097107
"SVM (kernel=poly, C=1000, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,3,0.0,0.6761904761904762,0.046656947481584346,0.6894444444444444,0.07520342781785654,0.6781818181818182,0.11805587695089403,0.675027195027195,0.060908071452544156
"SVM (kernel=poly, C=0.01, gamma=auto, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,5,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=100, gamma=0.001, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.001,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=auto, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,5,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=100, gamma=0.01, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.01,5,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=100, gamma=0.01, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.01,5,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=0.01, gamma=scale, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,4,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=1, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.1, gamma=0.01, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.01,4,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=10, gamma=0.01, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.01,4,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=auto, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,4,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=0.01, gamma=auto, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,4,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.1, gamma=0.01, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.01,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.1, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.01,3,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.1, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.01,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=10, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=10, gamma=0.001, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=1000, gamma=0.01, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,5,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=100, gamma=0.01, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.01,4,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=0.01, gamma=0.1, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.1,5,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=0.01, gamma=auto, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,2,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=1, gamma=0.001, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=auto, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,auto,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=1, gamma=0.01, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.01,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=0.1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.1,5,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.02567380222537358
"SVM (kernel=poly, C=0.01, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.1,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=1000, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.001,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,3,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=scale, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,2,0.1,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=0.01, gamma=scale, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,scale,2,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
"SVM (kernel=poly, C=1, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.01,3,0.0,0.5142857142857142,0.03563483225498992,0.51,0.029214974571767586,1.0,0.0,0.675,0.025673802225373576
